TimeStep,ID,Latitude,Longitude,SignalStrength,CurrentBasestation,finished,Trajectory
894,158489468,43.014874,-76.1831688,124.9439043,6,2,1
894,243941675,43.0306293,-76.1209069,137.2838015,8,1,-1
894,716084036,43.0395944,-76.0431893,999,-1,1,-1
894,710377992,43.027168,-76.0968865,134.3374992,8,2,1
894,105832476,43.0335272,-76.1395474,132.8666611,1,2,1
894,123026576,43.0214184,-76.1082217,123.4472693,8,2,1
894,844984791,43.0335804,-76.1639077,999,-1,2,1
894,2092071853,43.0077817,-76.1143699,127.2658987,8,1,-1
894,1720070637,43.019391,-76.1885942,999,-1,2,1
894,1043013930,43.0205199,-76.1020338,124.7892847,8,2,1
894,1871883936,43.0563444,-76.1456013,132.325591,1,1,-1
894,101299624,43.0283433,-76.1123567,139.8453315,2,2,1
894,1062818709,43.0378157,-76.1299471,999,-1,2,1
894,1546611680,43.0315649,-76.1338401,134.4934736,1,2,1
894,807008945,43.0313608,-76.1290375,135.2913925,1,2,1
894,1823250728,43.0332095,-76.1291276,133.7397808,1,2,1
894,623441958,43.034022,-76.1270271,133.6328894,1,2,1
894,1076556688,43.0788195,-76.1824496,132.6999978,7,1,-1
894,1609098062,43.0361712,-76.1367514,129.5765306,1,2,1
894,1255329039,43.0209773,-76.111778,123.7488431,8,2,1
894,1926406738,43.0367728,-76.1458228,131.7370969,1,1,-1
894,1053069655,43.0329982,-76.1496304,136.0932463,1,2,1
894,1692566976,43.0300201,-76.1406064,136.0328914,1,2,1
894,308300287,43.051299,-76.1598373,137.3746276,1,1,-1
894,376675207,43.0421061,-76.2190661,135.8169854,4,1,-1
894,1613042507,43.0362406,-76.132811,129.7551661,1,2,1
894,497924027,43.0328959,-76.1430738,134.1609323,1,2,1
894,866707054,43.0659982,-76.1534064,133.6954455,7,1,-1
894,664033944,43.0670014,-76.1775513,118.1324153,7,1,-1
894,189260638,43.0305502,-76.1431003,136.0167819,1,2,1
894,2106239036,43.035767,-76.053044,999,-1,1,-1
894,1761415869,43.0339111,-76.1304905,132.7830693,1,2,1
894,2143721867,43.0547944,-76.1615457,135.2977784,7,1,-1
894,1247890606,43.0305077,-76.139635,135.5410583,1,2,1
894,1223737560,43.0226459,-76.1104251,999,-1,1,-1
894,1829096228,43.0437481,-76.1300764,119.6782456,1,1,-1
894,485227419,43.057383,-76.1649904,131.9536684,7,1,-1
894,959864457,43.0341131,-76.1536743,136.9768322,1,2,1
894,1467072451,43.020025,-76.1619392,999,-1,2,1
894,70213002,43.0649497,-76.1660745,121.879435,7,1,-1
894,2075248764,43.0351651,-76.1576233,138.0929965,1,2,1
894,771044917,43.0343862,-76.1723013,999,-1,1,-1
894,500519971,43.0305067,-76.1282166,136.09683,1,2,1
894,687379305,43.0342156,-76.1262721,133.5771618,1,1,-1
894,1064130343,43.0306004,-76.0698701,134.7498031,2,1,-1
894,1281444750,43.0313167,-76.1294645,135.2468891,1,2,1
894,1781437028,43.0387231,-76.1313622,126.8580797,1,2,1
894,1199236382,43.0347412,-76.1392758,999,-1,2,1
894,1708706542,43.0110539,-76.1802933,125.6586363,6,2,1
894,1758035453,43.0481127,-76.2313074,134.529277,9,1,-1
894,219782893,43.0440615,-76.1555642,134.426914,1,1,-1
894,2087027012,43.0232395,-76.1008907,129.0207468,8,2,1
894,923988192,43.031155,-76.1450238,135.996254,1,2,1
894,1820370600,43.0399616,-76.1902425,999,-1,1,-1
894,1257858182,43.0199632,-76.1377575,139.9455003,0,2,1
894,268918200,43.0256316,-76.2079353,131.6182043,4,1,-1
894,501361330,43.0287977,-76.133326,136.7451358,1,2,1
894,203254937,43.0290985,-76.1389223,136.5657555,1,2,1
894,1173542147,43.0257317,-76.0883267,133.7971365,2,2,1
894,684753531,43.0333933,-76.1343414,999,-1,2,1
894,445399309,43.0360145,-76.1303431,130.6608104,1,2,1
894,548367542,43.033965,-76.1384745,999,-1,2,1
894,1124785439,43.0365639,-76.1333098,129.2523268,1,2,1
894,118184161,43.0358611,-76.1355838,129.9393125,1,2,1
894,549976809,43.0494651,-76.1854834,139.1949827,7,1,-1
894,1284625420,43.0320163,-76.1453339,135.432043,1,2,1
894,9957479,43.0383181,-76.150833,133.3761593,1,1,-1
894,847341877,43.0655291,-76.1067306,132.8912321,5,1,-1
894,422010491,43.0492292,-76.2262988,132.2287751,9,1,-1
894,1830320139,43.0114496,-76.1136659,121.1518734,8,1,-1
894,826916099,43.0288647,-76.116261,134.6985257,8,2,1
894,1728781563,43.0201938,-76.1093823,120.8667941,8,2,1
894,1944345445,43.0753748,-76.1580062,132.1991721,7,1,-1
894,607457307,43.0378113,-76.131449,128.0721612,1,1,-1
894,1606249253,43.0342478,-76.1610249,139.7134431,1,2,1
894,1326502545,43.0595635,-76.0951847,137.009984,5,1,-1
894,813200040,43.0333582,-76.2048279,135.3907759,4,1,-1
894,1555591602,43.0244945,-76.1108905,999,-1,2,1
894,423772606,43.0540569,-76.1807828,135.1778217,7,1,-1
894,1722508666,43.0159902,-76.1854324,124.5017273,6,2,1
894,421163508,43.0309934,-76.1554302,139.0663242,1,2,1
894,1484082251,43.058935,-76.1516286,136.5575054,1,1,-1
894,1534597170,43.0328456,-76.1416665,133.8851628,1,2,1
894,1251024848,43.0341473,-76.135476,131.9225123,1,2,1
894,802714302,43.0214471,-76.1117566,138.9989912,8,2,1
894,567617076,43.0393796,-76.2338879,134.7445633,4,1,-1
894,150677704,43.017067,-76.1885225,124.7799471,6,2,1
894,990586288,43.027812,-76.1415001,999,-1,2,1
894,1608397238,43.0311558,-76.1337257,134.8542043,1,2,1
894,736859820,43.0265005,-76.0561031,999,-1,1,-1
894,921479773,43.0320462,-76.1332729,134.1077764,1,2,1
894,283095782,43.0340259,-76.1335578,132.1645128,1,2,1
894,733728380,43.0358001,-76.1520494,135.4204492,1,2,1
894,1135331308,43.0282907,-76.1224295,136.2157101,8,2,1
895,540883856,43.0673183,-76.1254554,126.3091488,3,1,-1
895,1761415869,43.0338981,-76.1304852,132.7966484,1,2,1
895,1062818709,43.0378005,-76.1299369,128.7390027,1,2,1
895,485227419,43.0572477,-76.1648688,132.1242975,7,1,-1
895,771044917,43.0343446,-76.1720878,999,-1,1,-1
895,189260638,43.0305335,-76.1431038,136.0297829,1,2,1
895,1247890606,43.0304967,-76.1396403,135.5503619,1,2,1
895,1830320139,43.0113786,-76.1138644,121.5284487,8,1,-1
895,844984791,43.0335749,-76.1638843,999,-1,2,1
895,105832476,43.0335171,-76.1395676,132.879568,1,2,1
895,1467072451,43.0200152,-76.1619186,999,-1,2,1
895,1257858182,43.0199592,-76.1377814,139.8533674,8,2,1
895,101299624,43.0283265,-76.1123479,133.4037663,8,2,1
895,123026576,43.0214175,-76.1082219,123.44551,8,2,1
895,421163508,43.0309853,-76.1554084,139.0632133,1,2,1
895,1722508666,43.0159904,-76.1854592,138.8923064,6,2,1
895,497924027,43.032879,-76.1430656,134.173134,1,2,1
895,2143721867,43.0548097,-76.1613257,138.8807417,1,1,-1
895,826916099,43.02885,-76.1162469,134.6832271,8,2,1
895,749448903,43.0328946,-76.1431501,134.1808102,1,2,1
895,1555591602,43.0244827,-76.1108828,128.8870429,8,2,1
895,1455032004,43.0499167,-76.1545365,134.1218036,1,1,-1
895,1251024848,43.0341286,-76.1354734,131.9425926,1,2,1
895,1173542147,43.0257264,-76.0883502,133.8037958,2,2,1
895,410348847,43.0310268,-76.1511047,137.7211849,1,2,1
895,1606249253,43.0342418,-76.1610018,139.7069614,1,2,1
895,1255329039,43.020961,-76.1117727,123.7158479,8,2,1
895,423772606,43.0538968,-76.180817,135.3082104,7,1,-1
895,166005332,43.0682054,-76.1630158,124.0816527,7,1,-1
895,1820370600,43.0398006,-76.190266,999,-1,1,-1
895,959864457,43.0340987,-76.1536651,136.9803426,1,2,1
895,283095782,43.0340081,-76.1335556,132.1833723,1,2,1
895,923988192,43.0311483,-76.1450028,135.9801741,1,2,1
895,268918200,43.0255349,-76.2077581,131.7648773,4,1,-1
895,1708706542,43.0110482,-76.1803164,125.6282225,6,2,1
895,771271574,43.0259009,-76.1401966,999,-1,2,1
895,664033944,43.0668709,-76.1774204,117.9918327,7,1,-1
895,150677704,43.0170559,-76.1885431,124.7540487,6,2,1
895,1546611680,43.031547,-76.1338383,999,-1,2,1
895,1608397238,43.0311389,-76.133722,134.8687947,1,2,1
895,1124785439,43.0365359,-76.1333189,129.2868921,1,2,1
895,607457307,43.0377361,-76.1316447,128.0987932,1,1,-1
895,155676719,43.0360799,-76.192494,999,-1,1,-1
895,1926406738,43.0366333,-76.1457104,131.801002,1,1,-1
895,376675207,43.0420323,-76.2188695,135.786118,4,1,-1
895,1076556688,43.0787197,-76.1822755,132.5415831,7,1,-1
895,203254937,43.0290821,-76.1389123,136.5772528,1,2,1
895,1284625420,43.032005,-76.1453529,135.445329,1,2,1
895,1871883936,43.0562227,-76.1454554,138.4870907,3,1,-1
895,866707054,43.0658769,-76.1532599,133.813903,7,1,-1
895,219782893,43.0439131,-76.1554756,134.3891279,1,1,-1
895,501361330,43.0287894,-76.1333112,136.7520774,1,2,1
895,1944345445,43.0753143,-76.1578012,132.2950729,7,1,-1
895,994228838,43.0340185,-76.1587195,138.9464044,1,2,1
895,733728380,43.0357831,-76.1520414,135.4260112,1,2,1
895,802714302,43.0214334,-76.1117501,124.5461849,8,2,1
895,1193133407,43.0248431,-76.0572545,999,-1,1,-1
895,308300287,43.0511607,-76.1597223,137.2901512,1,1,-1
895,1326502545,43.059466,-76.0950082,122.7888593,5,1,-1
895,165698229,43.0316405,-76.1424574,135.054508,1,2,1
895,1823250728,43.0331944,-76.1291243,133.753732,1,2,1
895,340231443,43.0105323,-76.0960454,129.4442694,8,1,-1
895,1484082251,43.058819,-76.1514743,136.4352039,1,1,-1
895,567617076,43.039274,-76.2337205,999,-1,1,-1
895,201138558,43.0757996,-76.1801163,128.6144581,7,1,-1
895,549976809,43.0493039,-76.1855061,139.2874097,7,1,-1
895,2106239036,43.0357024,-76.0532466,999,-1,1,-1
895,998966060,43.0270497,-76.1355835,137.917469,1,2,1
895,1758035453,43.0480343,-76.2311141,134.5286239,9,1,-1
895,710377992,43.0271599,-76.0969085,134.3234917,8,2,1
895,548367542,43.0339547,-76.1384944,132.2920528,1,2,1
895,2087027012,43.0232319,-76.1009129,129.0004324,8,2,1
895,1692566976,43.0300032,-76.1405977,136.0447577,1,2,1
895,2092071853,43.0077118,-76.1145691,127.473508,8,1,-1
895,243941675,43.0305091,-76.1207588,137.1702476,8,1,-1
895,2026864015,43.0728346,-76.1713874,118.8620729,7,1,-1
895,1220194750,43.0754153,-76.1816099,129.1628252,7,1,-1
895,2075248764,43.0351582,-76.1576007,138.0865003,1,2,1
895,1534597170,43.0328344,-76.1416852,999,-1,2,1
895,866284381,43.0234298,-76.1818134,134.3913246,6,1,-1
895,921479773,43.0320278,-76.1332727,134.1242925,1,2,1
895,807008945,43.0313494,-76.129026,135.3025311,1,2,1
895,20782644,43.0353028,-76.1612729,139.4749177,1,2,1
895,813200040,43.0332897,-76.2046277,135.4729324,4,1,-1
895,1781437028,43.0387116,-76.1313546,126.8782696,1,2,1
895,500519971,43.0304903,-76.1282123,136.1096542,1,2,1
895,1064130343,43.0305515,-76.0700807,134.6682744,2,1,-1
895,965961538,43.0312687,-76.1250691,136.2689272,1,2,1
895,1720070637,43.0193732,-76.1885951,128.4195456,6,2,1
895,158489468,43.014847,-76.1831554,124.9249258,6,2,1
895,736859820,43.0264412,-76.0563086,999,-1,1,-1
895,684753531,43.0333754,-76.1343406,132.7669339,1,2,1
895,716084036,43.0395255,-76.0433892,999,-1,1,-1
895,1062290486,43.0202236,-76.1616195,999,-1,2,1
895,9957479,43.0381686,-76.150748,133.4107384,1,1,-1
895,1762911916,43.0238534,-76.1865022,133.7838616,6,1,-1
895,1281444750,43.0313048,-76.1294506,135.2588554,1,2,1
895,473186041,43.0290757,-76.1327176,999,-1,2,1
895,1613042507,43.0362293,-76.13283,999,-1,2,1
895,1807896668,43.0352674,-76.1309984,131.2891088,1,2,1
895,1223737560,43.0225218,-76.110567,126.0779001,8,1,-1
895,1829096228,43.0436252,-76.1299325,120.0938725,1,1,-1
895,623441958,43.0340024,-76.1270136,133.6535773,1,2,1
895,1053069655,43.0329909,-76.1496094,136.0904947,1,2,1
895,687379305,43.0341005,-76.1261167,999,-1,1,-1
895,1406094237,43.0501309,-76.2111687,133.0807647,9,1,-1
895,1728781563,43.020181,-76.1093655,120.8297156,8,2,1
895,990586288,43.0277948,-76.141493,137.7279467,1,2,1
895,445399309,43.0359996,-76.1303456,130.6764676,1,2,1
895,1043013930,43.0205135,-76.1020558,124.7610856,8,2,1
895,1199236382,43.0347299,-76.1392949,131.5947248,1,2,1
895,70213002,43.0648004,-76.1659885,122.2030632,7,1,-1
895,743375293,43.0442433,-76.1329571,112.5835354,1,1,-1
895,1609098062,43.0361614,-76.136772,129.5903732,1,2,1
895,422010491,43.0492427,-76.2260786,999,-1,1,-1
895,847341877,43.0655723,-76.1065177,132.854711,5,1,-1
895,1135331308,43.0282721,-76.1224173,136.2001821,8,2,1
895,868896630,43.0285319,-76.1255884,137.4704743,8,2,1
895,118184161,43.0358434,-76.135587,129.9612727,1,2,1
896,1692566976,43.0299863,-76.1405889,136.0566176,1,2,1
896,70213002,43.0646512,-76.1659025,136.6046741,7,1,-1
896,283095782,43.0339902,-76.1335533,132.2022045,1,2,1
896,423772606,43.0537368,-76.1808512,999,-1,1,-1
896,1926406738,43.0364938,-76.1455982,131.8667131,1,1,-1
896,219782893,43.0437646,-76.155387,134.3527814,1,1,-1
896,155676719,43.0360114,-76.1922939,999,-1,1,-1
896,497924027,43.032862,-76.1430574,134.1853332,1,2,1
896,422010491,43.0492562,-76.2258585,132.1054173,9,1,-1
896,743375293,43.0441261,-76.1328046,113.3283673,1,1,-1
896,749448903,43.0328842,-76.1431692,134.1942443,1,2,1
896,500519971,43.030474,-76.1282082,136.1224097,1,2,1
896,1284625420,43.0319939,-76.145372,135.4585851,1,2,1
896,965961538,43.0312501,-76.1250602,136.2838893,1,2,1
896,1722508666,43.0159825,-76.1854724,124.4594051,6,2,1
896,1223737560,43.0223966,-76.1107071,999,-1,1,-1
896,1608397238,43.0311221,-76.1337183,134.8833689,1,2,1
896,485227419,43.0571124,-76.1647472,132.2927718,7,1,-1
896,150677704,43.0170426,-76.1885581,124.7257432,6,2,1
896,1830320139,43.0113075,-76.1140628,121.8953462,8,1,-1
896,123026576,43.0214167,-76.108222,123.4437506,8,2,1
896,1043013930,43.0205071,-76.1020778,124.7328443,8,2,1
896,2026864015,43.0727315,-76.171217,118.6079242,7,1,-1
896,308300287,43.0510223,-76.1596074,137.205633,1,1,-1
896,2087027012,43.0232244,-76.100935,138.2215186,2,2,1
896,1193133407,43.024825,-76.057474,999,-1,1,-1
896,445399309,43.0359847,-76.130348,130.6921113,1,2,1
896,549976809,43.0491428,-76.1855287,139.3792768,7,1,-1
896,716084036,43.0394566,-76.0435892,999,-1,1,-1
896,1534597170,43.0328231,-76.1417039,133.912638,1,2,1
896,1062290486,43.0202136,-76.1615991,999,-1,2,1
896,1823250728,43.0331794,-76.129121,133.7676689,1,2,1
896,421163508,43.0309772,-76.1553867,999,-1,2,1
896,1807896668,43.03525,-76.1309937,131.3089711,1,2,1
896,2106239036,43.0356377,-76.0534491,999,-1,1,-1
896,1484082251,43.058703,-76.1513201,137.0882883,7,1,-1
896,158489468,43.01482,-76.183142,124.906106,6,2,1
896,994228838,43.0340121,-76.1586966,999,-1,2,1
896,1281444750,43.0312929,-76.1294367,135.2708129,1,2,1
896,847341877,43.0656161,-76.1063049,132.8205241,5,1,-1
896,684753531,43.0333576,-76.1343399,132.7848277,1,2,1
896,1455032004,43.049918,-76.1543156,133.979311,1,1,-1
896,1053069655,43.0329836,-76.1495887,136.0878454,1,2,1
896,1255329039,43.0209447,-76.1117675,123.6827724,8,2,1
896,118184161,43.0358258,-76.1355902,129.9831967,1,2,1
896,1220194750,43.0752563,-76.1816528,129.0409441,7,1,-1
896,2092071853,43.0076417,-76.1147681,133.0232121,0,1,-1
896,1135331308,43.0282528,-76.1224058,136.1844372,8,2,1
896,1761415869,43.0338851,-76.13048,132.8102134,1,2,1
896,166005332,43.0680965,-76.1628522,124.3222102,7,1,-1
896,340231443,43.010461,-76.0962436,129.3169278,8,1,-1
896,243941675,43.0303886,-76.1206111,137.0556846,8,1,-1
896,1613042507,43.0362179,-76.132849,129.7758257,1,2,1
896,1944345445,43.0752536,-76.1575962,137.7661529,3,1,-1
896,736859820,43.0263818,-76.0565141,999,-1,1,-1
896,548367542,43.0339444,-76.1385144,132.3051185,1,2,1
896,826916099,43.0288351,-76.1162331,134.6678705,8,2,1
896,921479773,43.0320095,-76.1332724,999,-1,2,1
896,1247890606,43.0304858,-76.1396456,135.559659,1,2,1
896,1762911916,43.0237784,-76.1863065,133.7425758,6,1,-1
896,813200040,43.0332213,-76.2044275,135.5553642,4,1,-1
896,1728781563,43.0201683,-76.1093487,120.7925782,8,2,1
896,1820370600,43.0396394,-76.1902896,999,-1,1,-1
896,105832476,43.0335071,-76.1395877,132.8924707,1,2,1
896,1708706542,43.0110425,-76.1803395,125.5977381,6,2,1
896,1406094237,43.050157,-76.2109507,133.1481135,9,1,-1
896,1781437028,43.0387001,-76.1313469,126.8984284,1,2,1
896,844984791,43.0335695,-76.163861,999,-1,2,1
896,410348847,43.0310203,-76.1510819,137.7179247,1,2,1
896,868896630,43.028454,-76.1253948,137.4704743,8,2,1
896,807008945,43.0313379,-76.1290144,135.3138217,1,2,1
896,1173542147,43.0257212,-76.0883736,133.8104698,2,2,1
896,189260638,43.0305168,-76.1431072,136.0427714,1,2,1
896,802714302,43.0214198,-76.1117436,124.518892,8,2,1
896,923988192,43.0311415,-76.1449818,999,-1,2,1
896,959864457,43.0340843,-76.1536558,999,-1,2,1
896,1251024848,43.0341099,-76.1354708,131.9626423,1,2,1
896,165698229,43.0316234,-76.1424499,135.0667449,1,2,1
896,376675207,43.0419585,-76.2186728,135.7563608,4,1,-1
896,771044917,43.034303,-76.1718744,999,-1,1,-1
896,1064130343,43.0305026,-76.0702912,134.5873018,2,1,-1
896,1076556688,43.0786199,-76.1821015,132.3813672,7,1,-1
896,866707054,43.0657556,-76.1531134,133.9319047,7,1,-1
896,1062818709,43.0377853,-76.1299278,128.761778,1,2,1
896,1257858182,43.0199551,-76.1378053,139.8628355,8,2,1
896,623441958,43.0339827,-76.1270001,133.6742324,1,2,1
896,990586288,43.0277776,-76.1414858,137.7386732,1,2,1
896,733728380,43.0357661,-76.1520333,135.4315851,1,2,1
896,101299624,43.0283097,-76.1123391,133.3866811,8,2,1
896,1467072451,43.0200055,-76.161898,999,-1,2,1
896,1606249253,43.0342359,-76.1609786,999,-1,2,1
896,540883856,43.0672786,-76.1252411,126.5128569,3,1,-1
896,1871883936,43.056101,-76.1453096,131.9858384,1,1,-1
896,1720070637,43.0193554,-76.1885959,128.3946592,6,2,1
896,2075248764,43.0351513,-76.157578,138.0800089,1,2,1
896,201138558,43.075764,-76.1799006,128.4383236,7,1,-1
896,1124785439,43.0365096,-76.1333252,999,-1,2,1
896,687379305,43.0339852,-76.1259615,133.8699356,1,1,-1
896,9957479,43.038019,-76.1506632,133.4470522,1,1,-1
896,998966060,43.0270319,-76.1355735,137.9295265,1,2,1
896,1326502545,43.0593635,-76.0948371,122.7073838,5,1,-1
896,473186041,43.0290573,-76.1327148,136.5917751,1,2,1
896,710377992,43.0271519,-76.0969304,134.3094738,8,2,1
896,2143721867,43.054825,-76.1611058,138.7919821,1,1,-1
896,567617076,43.0391682,-76.2335531,134.4807438,4,1,-1
896,203254937,43.0290656,-76.1389022,136.5887267,1,2,1
896,1758035453,43.0479558,-76.2309209,134.5295573,9,1,-1
896,1546611680,43.0315285,-76.1338368,134.5255006,1,2,1
896,1609098062,43.0361517,-76.1367927,129.6042273,1,2,1
896,866284381,43.0233604,-76.1816139,134.3911801,6,1,-1
896,268918200,43.025438,-76.2075811,131.9105553,4,1,-1
896,664033944,43.0667403,-76.1772895,117.8684031,7,1,-1
896,20782644,43.0352963,-76.16125,139.4682119,1,2,1
896,771271574,43.0258949,-76.1401735,138.8367178,1,2,1
896,1199236382,43.0347186,-76.1393139,131.6102055,1,2,1
896,1555591602,43.024471,-76.110875,128.8699087,8,2,1
896,607457307,43.0376608,-76.1318403,128.1295491,1,1,-1
896,501361330,43.0287811,-76.1332964,136.7590183,1,2,1
896,1829096228,43.0435022,-76.1297887,120.4978572,1,1,-1
897,203254937,43.0290492,-76.1388921,136.6001945,1,2,1
897,283095782,43.0339724,-76.1335511,132.2210096,1,2,1
897,155676719,43.0359427,-76.1920938,999,-1,1,-1
897,1135331308,43.0282326,-76.1223875,136.1657249,8,2,1
897,201138558,43.0757284,-76.179685,128.2613375,7,1,-1
897,1720070637,43.0193376,-76.1885967,999,-1,2,1
897,189260638,43.0305001,-76.1431107,136.0557474,1,2,1
897,340231443,43.0103896,-76.0964418,129.1906961,8,1,-1
897,844984791,43.033564,-76.1638376,999,-1,2,1
897,1255329039,43.0209284,-76.1117623,123.6496161,8,2,1
897,1173542147,43.025716,-76.0883971,133.8171583,2,2,1
897,166005332,43.0679875,-76.1626886,138.9848533,7,1,-1
897,1124785439,43.0364832,-76.1333314,129.3525793,1,2,1
897,1406094237,43.0501832,-76.2107326,133.2166625,9,1,-1
897,500519971,43.0304576,-76.1282041,136.135153,1,2,1
897,2087027012,43.0232169,-76.1009571,128.9597465,8,2,1
897,473186041,43.0290388,-76.132712,999,-1,2,1
897,70213002,43.0645019,-76.1658166,136.9693666,7,1,-1
897,1284625420,43.0319827,-76.1453911,135.4718308,1,2,1
897,1062818709,43.03777,-76.1299186,128.7845136,1,2,1
897,1608397238,43.0311052,-76.1337146,134.8979268,1,2,1
897,2092071853,43.0075712,-76.114967,127.8835777,8,1,-1
897,423772606,43.0535767,-76.1808853,135.5653703,7,1,-1
897,165698229,43.0316062,-76.1424424,135.0789766,1,2,1
897,1606249253,43.0342299,-76.1609555,139.6940044,1,2,1
897,1762911916,43.0237034,-76.1861108,133.7027295,6,1,-1
897,1467072451,43.0199958,-76.1618773,999,-1,2,1
897,813200040,43.0331527,-76.2042274,135.638048,4,1,-1
897,1609098062,43.0361419,-76.1368133,129.6180928,1,2,1
897,733728380,43.0357492,-76.1520253,135.4371708,1,2,1
897,1326502545,43.0592544,-76.0946737,122.6210742,5,1,-1
897,1076556688,43.07852,-76.1819274,132.2193125,7,1,-1
897,921479773,43.0319908,-76.1332733,134.1574867,1,2,1
897,105832476,43.033497,-76.1396078,999,-1,2,1
897,771271574,43.0258889,-76.1401504,138.8387875,1,2,1
897,1555591602,43.0244593,-76.1108673,128.8527532,8,2,1
897,623441958,43.0339631,-76.1269865,133.6948549,1,2,1
897,243941675,43.0302679,-76.1204638,136.940094,8,1,-1
897,1053069655,43.0329763,-76.149568,999,-1,2,1
897,1534597170,43.0328119,-76.1417225,999,-1,2,1
897,923988192,43.0311347,-76.1449611,135.9801041,1,2,1
897,101299624,43.0282929,-76.1123302,133.369574,8,2,1
897,959864457,43.0340699,-76.1536465,136.9873913,1,2,1
897,1220194750,43.0750974,-76.1816956,128.9203874,7,1,-1
897,158489468,43.014795,-76.1831363,124.8820752,6,2,1
897,743375293,43.0440088,-76.1326522,114.0329259,1,1,-1
897,2106239036,43.0355729,-76.0536515,999,-1,1,-1
897,1728781563,43.0201602,-76.1093273,120.76549,8,2,1
897,1761415869,43.0338722,-76.1304747,132.8237642,1,2,1
897,1613042507,43.0362066,-76.1328681,129.7861807,1,2,1
897,1455032004,43.0499193,-76.1540947,133.8353612,1,1,-1
897,664033944,43.0666098,-76.1771587,117.7631743,7,1,-1
897,716084036,43.0393876,-76.0437891,999,-1,1,-1
897,118184161,43.0358082,-76.1355934,130.0050846,1,2,1
897,1193133407,43.024807,-76.0576935,999,-1,1,-1
897,2026864015,43.0726282,-76.1710466,118.3619211,7,1,-1
897,749448903,43.0328738,-76.1431883,134.2076491,1,2,1
897,1830320139,43.0112362,-76.1142611,122.2530004,8,1,-1
897,771044917,43.0342614,-76.1716609,999,-1,1,-1
897,1722508666,43.0159727,-76.1854783,124.4392932,6,2,1
897,549976809,43.0489816,-76.1855514,139.4705893,7,1,-1
897,1064130343,43.0304536,-76.0705017,999,-1,1,-1
897,1820370600,43.0394783,-76.1903131,999,-1,1,-1
897,736859820,43.0263225,-76.0567196,999,-1,1,-1
897,268918200,43.025341,-76.2074042,132.0552317,4,1,-1
897,410348847,43.0310139,-76.151059,137.7146745,1,2,1
897,965961538,43.0312315,-76.1250514,136.2988319,1,2,1
897,607457307,43.0375856,-76.1320359,128.1643704,1,1,-1
897,687379305,43.0338697,-76.1258066,134.0141419,1,1,-1
897,802714302,43.0214061,-76.1117371,124.4915419,8,2,1
897,2143721867,43.0548404,-76.1608858,135.4643847,7,1,-1
897,710377992,43.0271438,-76.0969524,134.2954456,8,2,1
897,445399309,43.0359698,-76.1303506,130.7077046,1,2,1
897,219782893,43.0436162,-76.1552985,134.3179,1,1,-1
897,1926406738,43.0363542,-76.145486,131.9341699,1,1,-1
897,1708706542,43.0110368,-76.1803627,125.5671854,6,2,1
897,1871883936,43.0559791,-76.1451639,131.8126007,1,1,-1
897,123026576,43.0214158,-76.1082222,123.4419909,8,2,1
897,1199236382,43.0347073,-76.139333,131.6256793,1,2,1
897,1257858182,43.0199511,-76.1378292,139.8722983,8,2,1
897,548367542,43.0339341,-76.1385344,132.3181482,1,2,1
897,866284381,43.0232909,-76.1814144,134.392569,6,1,-1
897,308300287,43.0508838,-76.1594926,137.1210861,1,1,-1
897,376675207,43.0418847,-76.2184762,135.7277297,4,1,-1
897,847341877,43.0656605,-76.1060924,132.7887419,5,1,-1
897,1546611680,43.0315107,-76.1338351,134.5412067,1,2,1
897,1944345445,43.0751929,-76.1573913,132.4889458,7,1,-1
897,1781437028,43.0386886,-76.1313393,126.9185561,1,2,1
897,990586288,43.0277604,-76.1414786,137.7493937,1,2,1
897,421163508,43.0309691,-76.155365,139.0570149,1,2,1
897,150677704,43.0170294,-76.188573,139.1436317,6,2,1
897,567617076,43.0390624,-76.2333859,134.3470696,4,1,-1
897,540883856,43.0672388,-76.1250269,126.7156808,3,1,-1
897,1758035453,43.0478772,-76.2307276,134.5320767,9,1,-1
897,807008945,43.0313263,-76.1290028,139.8650731,8,2,1
897,826916099,43.0288202,-76.1162193,134.6524965,8,2,1
897,1223737560,43.0222702,-76.1108453,125.7492134,8,1,-1
897,1247890606,43.0304748,-76.1396506,135.5689538,1,2,1
897,866707054,43.0656342,-76.152967,134.0494369,7,1,-1
897,1062290486,43.0202036,-76.1615787,999,-1,2,1
897,994228838,43.0340056,-76.1586738,138.934212,1,2,1
897,1251024848,43.0340912,-76.1354677,131.9826851,1,2,1
897,2075248764,43.0351444,-76.1575554,138.0735389,1,2,1
897,422010491,43.0492697,-76.2256383,132.0462557,9,1,-1
897,1823250728,43.0331643,-76.1291183,133.7814239,1,2,1
897,684753531,43.0333398,-76.1343391,132.8026971,1,2,1
897,485227419,43.0569771,-76.1646258,132.4591437,7,1,-1
897,868896630,43.0284456,-76.1253986,137.3589232,8,2,1
897,20782644,43.0352898,-76.1612272,139.4615082,1,2,1
897,501361330,43.0287728,-76.1332815,136.7659597,1,2,1
897,1692566976,43.0299694,-76.1405802,136.0684713,1,2,1
897,1281444750,43.0312056,-76.1292507,135.2708129,1,2,1
897,9957479,43.0378693,-76.1505785,133.4850711,1,1,-1
897,1807896668,43.0352326,-76.1309894,999,-1,2,1
897,1043013930,43.0205006,-76.1020998,124.7045727,8,2,1
897,497924027,43.0328451,-76.1430491,134.1975296,1,2,1
