TimeStep,ID,Latitude,Longitude,SignalStrength,CurrentBasestation,finished
9370,1099770589,43.0209727,-76.1933715,130.6590578,4,1
9370,1254153168,43.0505001,-76.1342108,119.0510343,3,1
9370,437883658,43.0351994,-76.2318697,999,-1,1
9370,950453807,43.0190184,-76.1194273,128.5114577,0,1
9370,1363388759,43.0047012,-76.2201876,999,-1,1
9370,475449363,43.0215551,-76.164648,999,-1,1
9370,1738442205,43.0361073,-76.1300059,999,-1,1
9370,931990857,42.9981756,-76.1443801,999,-1,1
9370,149422586,43.0177539,-76.2485718,999,-1,1
9370,83278446,43.0827402,-76.1565856,137.1818236,7,1
9370,748803805,43.0203958,-76.1849929,130.5191557,4,1
9370,641893393,43.0595647,-76.1283032,134.0486746,6,1
9370,19872914,43.0103855,-76.1075628,119.6332691,0,1
9370,1176582657,43.0266942,-76.1334736,138.0968782,3,1
9380,1649202084,43.0210097,-76.2140029,138.7568273,4,1
9380,1773259026,43.0226312,-76.1175673,129.8670411,0,1
9380,1704321204,43.0773011,-76.16505,129.6128432,7,1
9380,1456525795,43.0769931,-76.1819989,999,-1,1
9380,1815043532,43.0096461,-76.0872454,135.8274412,0,1
9380,1865300988,43.0671739,-76.1561096,131.4896557,7,1
9380,1610109848,43.0201413,-76.1565486,999,-1,1
9380,1113616336,43.0067775,-76.0632388,999,-1,1
9380,1409357200,43.0376405,-76.2489496,999,-1,1
9380,1784844089,43.0358098,-76.13422,129.8791273,3,1
9380,1425030008,43.0373765,-76.2592841,999,-1,1
9380,271550083,43.0787508,-76.1310565,120.8223769,6,1
9380,1121699847,43.0446971,-76.2574391,999,-1,1
9380,142674403,43.0295767,-76.1318021,136.1556715,3,1
9380,569275563,43.0121942,-76.2432824,999,-1,1
9380,351974987,43.0086671,-76.0664832,999,-1,1
9380,1554468356,43.0299867,-76.1316908,135.8506762,3,1
9380,1257859175,43.0784737,-76.1513789,134.809171,6,1
9380,39212819,43.0556719,-76.1308375,137.2508443,6,1
9380,53353402,43.0347728,-76.1300823,131.8759379,3,1
9380,774346909,43.0062407,-76.2597002,999,-1,1
9380,315751005,43.0005608,-76.1967715,130.3444535,4,1
9380,1689126449,43.0242669,-76.1315675,138.1559702,0,1
9380,1254153168,43.0488799,-76.1342108,113.637019,3,1
9380,475449363,43.021555,-76.1624398,999,-1,1
9380,437883658,43.0335792,-76.2318697,999,-1,1
9380,1363388759,43.0047012,-76.2179799,139.111431,4,1
9380,1099770589,43.0209727,-76.1911633,130.3949488,4,1
9380,950453807,43.0190184,-76.1172191,126.3315332,0,1
9380,1738442205,43.0344871,-76.1300059,132.1818471,3,1
9380,149422586,43.0161337,-76.2485718,999,-1,1
9380,641893393,43.0579445,-76.1283032,132.8375819,3,1
9380,19872914,43.0103855,-76.1097707,119.8726329,0,1
9380,748803805,43.0203958,-76.1827846,131.2978197,4,1
9380,1176582657,43.025074,-76.1334736,139.1329234,3,1
9380,83278446,43.0827401,-76.1543752,137.665324,6,1
9380,931990857,42.9981756,-76.1421727,130.3415274,5,1
9380,231221930,43.0591857,-76.1237365,135.2095175,6,1
9380,1008130310,43.0409012,-76.1342767,121.2239156,3,1
9390,142674403,43.0279565,-76.1318021,139.5073121,0,1
9390,1554468356,43.0283665,-76.1316908,137.058867,3,1
9390,1425030008,43.0357563,-76.2592841,999,-1,1
9390,39212819,43.0572922,-76.1308375,131.1337694,3,1
9390,1257859175,43.0784737,-76.1491686,133.4216853,6,1
9390,315751005,43.0005608,-76.194564,129.5739798,4,1
9390,271550083,43.0771306,-76.1310565,116.003731,6,1
9390,1121699847,43.0430769,-76.2574391,999,-1,1
9390,1456525795,43.0769931,-76.1797887,129.6667294,7,1
9390,569275563,43.0121941,-76.2410745,999,-1,1
9390,351974987,43.0086671,-76.068691,999,-1,1
9390,1865300988,43.0671739,-76.1538997,133.163949,7,1
9390,1784844089,43.0341895,-76.13422,131.7592304,3,1
9390,1704321204,43.0773011,-76.1628397,130.7220792,7,1
9390,1649202084,43.0210097,-76.2117947,137.8648121,4,1
9390,774346909,43.0046204,-76.2597002,999,-1,1
9390,1113616336,43.0067775,-76.0654465,999,-1,1
9390,1610109848,43.0201413,-76.1543404,999,-1,1
9390,1409357200,43.0360203,-76.2489496,999,-1,1
9390,53353402,43.0331525,-76.1300823,133.4288475,3,1
9390,1689126449,43.0226466,-76.1315675,137.6690773,0,1
9390,1815043532,43.0096461,-76.0894532,134.5604276,0,1
9390,1773259026,43.0226312,-76.115359,128.4954619,0,1
9390,1099770589,43.0209727,-76.1889551,130.418592,4,1
9390,1363388759,43.0047012,-76.2157723,138.1102628,4,1
9390,83278446,43.0827401,-76.1521647,999,-1,1
9390,748803805,43.0203958,-76.1805764,132.2187446,4,1
9390,1254153168,43.0472596,-76.1342108,105.654236,3,1
9390,641893393,43.0563242,-76.1283032,131.3010657,3,1
9390,475449363,43.021555,-76.1602315,999,-1,1
9390,149422586,43.0145134,-76.2485718,999,-1,1
9390,1176582657,43.0234537,-76.1334736,138.7334654,0,1
9390,931990857,42.9981756,-76.1399653,128.2179677,5,1
9390,437883658,43.0319589,-76.2318697,999,-1,1
9390,19872914,43.0103855,-76.1119785,121.390509,0,1
9390,231221930,43.0575654,-76.1237365,134.1898729,3,1
9390,950453807,43.0190184,-76.115011,123.8816537,0,1
9390,1738442205,43.0328668,-76.1300059,999,-1,1
9390,1008130310,43.0392809,-76.1342767,124.6241078,3,1
9400,1649202084,43.0210097,-76.2095865,136.9392495,4,1
9400,1704321204,43.0773011,-76.1606295,131.9063862,7,1
9400,1456525795,43.0769931,-76.1775784,128.5962175,7,1
9400,1121699847,43.0414566,-76.2574391,999,-1,1
9400,1409357200,43.0344,-76.2489496,999,-1,1
9400,53353402,43.0315322,-76.1300823,134.8319847,3,1
9400,1689126449,43.0210263,-76.1315675,137.246065,0,1
9400,1784844089,43.0325693,-76.13422,999,-1,1
9400,1332226672,43.082696,-76.1809298,135.1969043,7,1
9400,774346909,43.0030001,-76.2597002,999,-1,1
9400,1815043532,43.0096461,-76.091661,133.1800224,0,1
9400,1554468356,43.0267462,-76.1316908,139.0369388,0,1
9400,39212819,43.0589124,-76.1308375,132.7870207,3,1
9400,142674403,43.0263362,-76.1318021,138.425787,3,1
9400,1425030008,43.034136,-76.2592841,999,-1,1
9400,351974987,43.0086671,-76.0708988,999,-1,1
9400,1257859175,43.0784737,-76.1469583,131.8936126,6,1
9400,271550083,43.0755103,-76.1310565,120.2117469,6,1
9400,569275563,43.0121941,-76.2388666,999,-1,1
9400,1773259026,43.0226312,-76.1131507,127.2493386,0,1
9400,1865300988,43.0671739,-76.1516898,134.649114,7,1
9400,526892982,43.0362515,-76.0328561,999,-1,1
9400,56673325,43.048941,-76.236978,999,-1,1
9400,1113616336,43.0067775,-76.0676542,999,-1,1
9400,1610109848,43.0201413,-76.1521322,999,-1,1
9400,315751005,43.0005608,-76.1923565,129.0695517,4,1
9400,1008130310,43.0376607,-76.1342767,127.3336197,3,1
9400,931990857,42.9981756,-76.1377579,125.6813604,5,1
9400,1254153168,43.0456393,-76.1342108,102.3463064,3,1
9400,1363388759,43.0047012,-76.2135646,137.0334644,4,1
9400,1176582657,43.0224815,-76.1325903,138.1502664,0,1
9400,748803805,43.0203958,-76.1783682,133.2183806,4,1
9400,950453807,43.0190184,-76.1128028,121.2315065,0,1
9400,437883658,43.0303387,-76.2318697,999,-1,1
9400,231221930,43.0559452,-76.1237365,133.0164199,3,1
9400,19872914,43.0103854,-76.1141864,123.5222131,0,1
9400,1738442205,43.0312466,-76.1300059,135.0785314,3,1
9400,475449363,43.021555,-76.1580233,999,-1,1
9400,1099770589,43.0209727,-76.1867468,130.7269382,4,1
9400,149422586,43.0128932,-76.2485718,999,-1,1
9400,641893393,43.054704,-76.1283032,129.6250847,3,1
9400,83278446,43.0827401,-76.1499543,135.5909522,6,1
9406,1773259026,43.0226312,-76.1118257,126.7199602,0,-1
9410,142674403,43.0247159,-76.1318021,138.3982722,0,1
9410,1649202084,43.0210097,-76.2073782,135.9855615,4,1
9410,1815043532,43.0096461,-76.0938688,131.6717549,0,1
9410,569275563,43.0121941,-76.2366587,999,-1,1
9410,1409357200,43.0327798,-76.2489496,999,-1,1
9410,271550083,43.0738901,-76.1310565,94.8828075,6,1
9410,1456525795,43.0769931,-76.1753682,127.7687842,7,1
9410,315751005,43.0005608,-76.190149,128.9022121,4,1
9410,56673325,43.0473207,-76.236978,999,-1,1
9410,1689126449,43.0197301,-76.1311259,136.8181692,0,1
9410,1554468356,43.025126,-76.1316908,138.4853817,0,1
9410,1784844089,43.030949,-76.13422,134.8652025,3,1
9410,1121699847,43.0398363,-76.2574391,999,-1,1
9410,351974987,43.0086671,-76.0731066,999,-1,1
9410,1865300988,43.0671739,-76.1494799,134.3175827,6,1
9410,1704321204,43.0773011,-76.1584192,133.1045195,7,1
9410,1257859175,43.0784737,-76.1447481,130.2027675,6,1
9410,1332226672,43.082696,-76.1787194,134.6822747,7,1
9410,1425030008,43.0325157,-76.2592841,999,-1,1
9410,774346909,43.0013799,-76.2597002,999,-1,1
9410,1113616336,43.0067774,-76.0698619,999,-1,1
9410,53353402,43.029912,-76.1300823,136.1089172,3,1
9410,526892982,43.0346312,-76.0328561,999,-1,1
9410,39212819,43.0605327,-76.1308375,133.2300334,6,1
9410,1610109848,43.0201413,-76.149924,999,-1,1
9410,437883658,43.0287184,-76.2318697,999,-1,1
9410,231221930,43.0543249,-76.1237365,131.8238971,3,1
9410,748803805,43.0203958,-76.17616,999,-1,1
9410,1176582657,43.0224815,-76.130382,137.1195176,0,1
9410,1099770589,43.0209727,-76.1845386,131.2823862,4,1
9410,1738442205,43.0296263,-76.1300059,139.537635,0,1
9410,931990857,42.9981756,-76.1355505,122.5326271,5,1
9410,1254153168,43.0440191,-76.1342108,110.8231149,3,1
9410,641893393,43.0530837,-76.1283032,138.8699226,6,1
9410,1363388759,43.0047012,-76.211357,135.8704636,4,1
9410,83278446,43.0827401,-76.1477439,134.4777987,6,1
9410,475449363,43.021555,-76.155815,999,-1,1
9410,19872914,43.0103854,-76.1163942,125.7527349,0,1
9410,149422586,43.0112729,-76.2485718,999,-1,1
9410,1008130310,43.0360404,-76.1342767,129.5823892,3,1
9410,950453807,43.0190184,-76.1105947,118.7354313,0,1
9411,950453807,43.0190184,-76.1103738,118.7354313,0,-1
9420,1257859175,43.0784737,-76.1425378,128.3287049,6,1
9420,1425030008,43.0308955,-76.2592841,999,-1,1
9420,39212819,43.0616669,-76.1301746,131.9379907,6,1
9420,569275563,43.0121941,-76.2344508,999,-1,1
9420,1332226672,43.082696,-76.1765089,134.2868545,7,1
9420,1456525795,43.0769931,-76.1731579,127.3094787,7,1
9420,142674403,43.0230957,-76.1318021,137.9042065,0,1
9420,1554468356,43.0235057,-76.1316908,137.9749961,0,1
9420,1865300988,43.0671739,-76.1472701,132.9793872,6,1
9420,56673325,43.0457005,-76.236978,999,-1,1
9420,774346909,42.9997596,-76.2597002,999,-1,1
9420,53353402,43.0282917,-76.1300823,137.278814,3,1
9420,1409357200,43.0311595,-76.2489496,999,-1,1
9420,1121699847,43.0382161,-76.2574391,999,-1,1
9420,1689126449,43.0197301,-76.1289177,135.6167875,0,1
9420,1784844089,43.0293288,-76.13422,136.1797909,3,1
9420,1113616336,43.0067774,-76.0720696,999,-1,1
9420,1815043532,43.0096461,-76.0960767,130.0235916,0,1
9420,526892982,43.033011,-76.0328561,999,-1,1
9420,1610109848,43.0201413,-76.1477158,999,-1,1
9420,271550083,43.0722698,-76.1310565,115.6862141,6,1
9420,351974987,43.0086671,-76.0753144,999,-1,1
9420,1704321204,43.0773011,-76.156209,134.2796961,7,1
9420,1649202084,43.0210097,-76.20517,135.0138343,4,1
9420,315751005,43.0005608,-76.1879415,129.098334,4,1
9420,1738442205,43.0280061,-76.1300059,137.4840719,3,1
9420,641893393,43.0514635,-76.1283032,125.9075545,3,1
9420,1008130310,43.0344202,-76.1342767,131.5030556,3,1
9420,748803805,43.0203958,-76.1739518,135.2789436,4,1
9420,1363388759,43.0047012,-76.2091493,134.6090644,4,1
9420,475449363,43.021555,-76.1536068,999,-1,1
9420,1099770589,43.0209727,-76.1823304,132.026525,4,1
9420,931990857,42.9981756,-76.1333431,118.3839273,5,1
9420,83278446,43.0827401,-76.1455334,133.3241831,6,1
9420,1254153168,43.0423988,-76.1342108,117.1365472,3,1
9420,437883658,43.0270982,-76.2318697,999,-1,1
9420,1176582657,43.0224815,-76.1281737,136.0192957,0,1
9420,231221930,43.0527047,-76.1237365,130.6511771,3,1
9420,19872914,43.0103854,-76.1186021,127.8589537,0,1
9420,149422586,43.0096526,-76.2485718,999,-1,1
9430,53353402,43.0266715,-76.1300823,138.3571919,3,1
9430,1257859175,43.0784737,-76.1403275,126.2649341,6,1
9430,351974987,43.0086671,-76.0775222,999,-1,1
9430,271550083,43.0706496,-76.1310565,113.8427655,6,1
9430,1689126449,43.0197301,-76.1267095,134.3054697,0,1
9430,1425030008,43.0292752,-76.2592841,999,-1,1
9430,1610109848,43.0201413,-76.1455076,999,-1,1
9430,774346909,42.9981393,-76.2597002,999,-1,1
9430,1704321204,43.0773011,-76.1539987,135.4120981,7,1
9430,1784844089,43.0277085,-76.13422,999,-1,1
9430,1554468356,43.0218854,-76.1316908,999,-1,1
9430,959246832,43.0386305,-76.1313755,127.2184042,3,1
9430,315751005,43.0005608,-76.185734,129.6271555,4,1
9430,1332226672,43.082696,-76.1742985,134.0357559,7,1
9430,39212819,43.0616669,-76.1279649,132.2099051,6,1
9430,1121699847,43.0365958,-76.2574391,999,-1,1
9430,1456525795,43.0769931,-76.1709477,127.3044377,7,1
9430,1815043532,43.0096461,-76.0982845,128.233676,0,1
9430,1409357200,43.0295393,-76.2489496,999,-1,1
9430,1649202084,43.0210097,-76.2029618,134.0410441,4,1
9430,1865300988,43.0671739,-76.1450602,131.5437967,6,1
9430,1113616336,43.0067774,-76.0742774,999,-1,1
9430,1021844460,43.0822708,-76.1841487,135.8201464,7,1
9430,56673325,43.0440802,-76.236978,999,-1,1
9430,142674403,43.0214754,-76.1318021,137.4693001,0,1
9430,526892982,43.0313907,-76.0328561,999,-1,1
9430,569275563,43.0121941,-76.2322428,999,-1,1
9430,437883658,43.0254779,-76.2318697,999,-1,1
9430,1738442205,43.0263858,-76.1300059,138.2558383,0,1
9430,149422586,43.0080324,-76.2485718,999,-1,1
9430,931990857,42.9981756,-76.1311357,112.3149823,5,1
9430,19872914,43.0103854,-76.1208099,129.7785033,0,1
9430,1008130310,43.0327999,-76.1342767,133.1785859,3,1
9430,1363388759,43.0047012,-76.2069417,133.2356591,4,1
9430,748803805,43.0203958,-76.1717436,136.2877071,4,1
9430,1099770589,43.0209727,-76.1801221,132.8971366,4,1
9430,231221930,43.0510844,-76.1237365,129.5619429,3,1
9430,1176582657,43.0224815,-76.1259654,134.8445279,0,1
9430,1254153168,43.0407786,-76.1342108,121.5371629,3,1
9430,641893393,43.0498432,-76.1283032,124.030962,3,1
9430,83278446,43.0827401,-76.143323,132.1492864,6,1
9430,475449363,43.021555,-76.1513985,999,-1,1
9440,774346909,42.9979773,-76.2577135,999,-1,1
9440,1554468356,43.0202652,-76.1316908,137.136138,0,1
9440,1113616336,43.0067774,-76.0764851,999,-1,1
9440,1784844089,43.0260883,-76.13422,138.4688458,3,1
9440,53353402,43.0250512,-76.1300823,139.3566538,3,1
9440,1865300988,43.0671739,-76.1428503,130.0179569,6,1
9440,1610109848,43.0201413,-76.1432994,999,-1,1
9440,39212819,43.0616669,-76.1257552,132.6806372,6,1
9440,1257859175,43.0784737,-76.1381172,124.0531735,6,1
9440,1021844460,43.0822708,-76.1819383,999,-1,1
9440,1704321204,43.0773011,-76.1517885,134.7835327,6,1
9440,1121699847,43.0349756,-76.2574391,999,-1,1
9440,1815043532,43.0096461,-76.1004923,126.3289996,0,1
9440,351974987,43.0086671,-76.07973,139.6252167,0,1
9440,271550083,43.0690293,-76.1310565,119.3515607,6,1
9440,1649202084,43.0210097,-76.2007535,133.0937544,4,1
9440,142674403,43.0198552,-76.1318021,137.1087186,0,1
9440,1409357200,43.027919,-76.2489496,999,-1,1
9440,1456525795,43.0769931,-76.1687375,127.7546808,7,1
9440,1425030008,43.027655,-76.2592841,999,-1,1
9440,1332226672,43.082696,-76.172088,133.9468386,7,1
9440,569275563,43.0121941,-76.2300349,999,-1,1
9440,56673325,43.04246,-76.236978,999,-1,1
9440,315751005,43.0005608,-76.1835265,999,-1,1
9440,526892982,43.0297704,-76.0328561,999,-1,1
9440,959246832,43.0402508,-76.1313755,124.7334083,3,1
9440,1689126449,43.0197301,-76.1245014,139.1403298,5,1
9440,19872914,43.0103854,-76.1230178,131.511077,0,1
9440,1099770589,43.0209727,-76.1779139,133.8401169,4,1
9440,231221930,43.0494642,-76.1237365,128.6483429,3,1
9440,931990857,42.9981756,-76.1289282,101.2676238,5,1
9440,1254153168,43.0391583,-76.1342108,124.863855,3,1
9440,1738442205,43.0247655,-76.1300059,137.6519652,0,1
9440,437883658,43.0238576,-76.2318697,999,-1,1
9440,1176582657,43.0224815,-76.1237571,133.592256,0,1
9440,641893393,43.048223,-76.1283032,122.4597461,3,1
9440,83278446,43.0827401,-76.1411125,130.9881697,6,1
9440,149422586,43.0064121,-76.2485718,999,-1,1
9440,748803805,43.0203958,-76.1695354,999,-1,1
9440,475449363,43.021555,-76.1491903,999,-1,1
9440,1008130310,43.0311796,-76.1342767,134.6641731,3,1
9440,1363388759,43.0047012,-76.204734,131.7362363,4,1
9450,142674403,43.0182349,-76.1318021,136.8369827,0,1
9450,315751005,43.0005608,-76.181319,131.3753436,4,1
9450,1257859175,43.0784737,-76.1359069,121.8665911,6,1
9450,959246832,43.041871,-76.1313755,121.8555353,3,1
9450,1425030008,43.0260347,-76.2592841,999,-1,1
9450,1409357200,43.0262987,-76.2489496,999,-1,1
9450,1865300988,43.0671739,-76.1406404,128.4306247,6,1
9450,39212819,43.0616669,-76.1235455,133.3097583,6,1
9450,1784844089,43.024468,-76.13422,139.3128923,0,1
9450,53353402,43.0234309,-76.1300823,999,-1,1
9450,1554468356,43.0186449,-76.1316908,136.8380312,0,1
9450,1456525795,43.0769931,-76.1665272,128.575505,7,1
9450,56673325,43.0408397,-76.236978,999,-1,1
9450,271550083,43.0674091,-76.1310565,123.2378887,6,1
9450,351974987,43.0086671,-76.0819378,138.6743785,0,1
9450,1649202084,43.0210097,-76.1985453,132.2106502,4,1
9450,1815043532,43.0096461,-76.1027001,124.4059907,0,1
9450,1121699847,43.0333553,-76.2574391,999,-1,1
9450,1021844460,43.0822708,-76.1797278,134.5630897,7,1
9450,1332226672,43.082696,-76.1698776,134.0268107,7,1
9450,526892982,43.0281502,-76.0328561,999,-1,1
9450,1610109848,43.0201413,-76.1410912,999,-1,1
9450,774346909,42.9979773,-76.2555061,999,-1,1
9450,1113616336,43.0067774,-76.0786928,999,-1,1
9450,1704321204,43.0773011,-76.1495782,133.3555505,6,1
9450,1689126449,43.0197301,-76.1222932,131.2759963,0,1
9450,569275563,43.0121941,-76.227827,999,-1,1
9450,748803805,43.0203958,-76.1673272,138.2018778,4,1
9450,83278446,43.0827401,-76.1389021,129.8985909,6,1
9450,19872914,43.0103854,-76.1252256,131.597238,5,1
9450,641893393,43.0466027,-76.1283032,121.6224079,3,1
9450,231221930,43.0478439,-76.1237365,128.0217011,3,1
9450,475449363,43.021555,-76.146982,999,-1,1
9450,149422586,43.005764,-76.2472472,999,-1,1
9450,1363388759,43.0047012,-76.2025264,130.0993553,4,1
9450,1008130310,43.0295594,-76.1342767,999,-1,1
9450,437883658,43.0222374,-76.2318697,999,-1,1
9450,1254153168,43.0375381,-76.1342108,127.5273213,3,1
9450,1099770589,43.0209727,-76.1757057,134.8142167,4,1
9450,931990857,42.9981756,-76.1267208,106.3076641,5,1
9450,1738442205,43.0231453,-76.1300059,137.0920634,0,1
9450,1176582657,43.0224815,-76.1215489,132.2644233,0,1
9460,774346909,42.9979773,-76.2532987,999,-1,1
9460,1409357200,43.0246785,-76.2489496,999,-1,1
9460,1610109848,43.0201413,-76.138883,999,-1,1
9460,1704321204,43.0773011,-76.147368,131.7660077,6,1
9460,53353402,43.0218107,-76.1300823,136.7145631,0,1
9460,1425030008,43.0244144,-76.2592841,999,-1,1
9460,1332226672,43.082696,-76.1676672,134.2696295,7,1
9460,1121699847,43.0317351,-76.2574391,999,-1,1
9460,142674403,43.0166146,-76.1318021,136.6663407,0,1
9460,39212819,43.0616669,-76.1213358,134.0527982,6,1
9460,1113616336,43.0067774,-76.0809005,139.5232393,0,1
9460,526892982,43.0265299,-76.0328561,999,-1,1
9460,271550083,43.0657888,-76.1310565,126.235531,6,1
9460,1784844089,43.0228477,-76.13422,999,-1,1
9460,1257859175,43.0784737,-76.1336966,120.1453833,6,1
9460,569275563,43.0121941,-76.2256191,999,-1,1
9460,1456525795,43.0769931,-76.164317,129.6421188,7,1
9460,1021844460,43.0822708,-76.1775174,134.0846466,7,1
9460,1554468356,43.0170246,-76.1316908,136.6390285,0,1
9460,1649202084,43.0210097,-76.1963371,131.4433171,4,1
9460,1815043532,43.0096461,-76.104908,122.6987532,0,1
9460,1865300988,43.0671739,-76.1384305,126.8529956,6,1
9460,56673325,43.0392194,-76.236978,999,-1,1
9460,959246832,43.0434913,-76.1313755,118.6512075,3,1
9460,351974987,43.0086671,-76.0841456,137.6574989,0,1
9460,315751005,43.0005608,-76.1791115,132.4300506,4,1
9460,1689126449,43.0197301,-76.120085,129.5132682,0,1
9460,362934724,43.0363052,-76.1337077,129.312941,3,1
9460,1008130310,43.0279391,-76.1342767,137.2089821,3,1
9460,641893393,43.0449824,-76.1283032,121.8518699,3,1
9460,931990857,42.9981756,-76.1245134,110.1433623,5,1
9460,1099770589,43.0209727,-76.1734975,135.7907815,4,1
9460,149422586,43.005764,-76.2450395,999,-1,1
9460,748803805,43.0203958,-76.165119,139.099125,4,1
9460,1176582657,43.0224815,-76.1193406,130.8731015,0,1
9460,1738442205,43.021525,-76.1300059,136.5936773,0,1
9460,437883658,43.0206171,-76.2318697,999,-1,1
9460,1254153168,43.0359178,-76.1342108,129.7446993,3,1
9460,1363388759,43.0047012,-76.2003187,128.3238087,4,1
9460,462713708,43.0775214,-76.1756514,128.5773931,7,1
9460,19872914,43.0103854,-76.1274335,134.4942443,0,1
9460,475449363,43.021555,-76.1447738,999,-1,1
9460,83278446,43.0827401,-76.1366916,128.9652398,6,1
9460,231221930,43.0462237,-76.1237365,127.7815824,3,1
9467,931990857,42.9981756,-76.1229682,114.6887968,5,-1
9470,271550083,43.0641686,-76.1310565,128.6741489,6,1
9470,1257859175,43.0784737,-76.1314863,119.5642289,6,1
9470,1425030008,43.0227942,-76.2592841,999,-1,1
9470,1021844460,43.0822708,-76.175307,133.7459757,7,1
9470,56673325,43.0375992,-76.236978,999,-1,1
9470,1865300988,43.0671739,-76.1362206,125.427684,6,1
9470,39212819,43.0616669,-76.1191261,134.8688857,6,1
9470,959246832,43.0451115,-76.1313755,115.719505,3,1
9470,1456525795,43.0769931,-76.1621067,130.8382649,7,1
9470,526892982,43.0249097,-76.0328561,999,-1,1
9470,774346909,42.9979773,-76.2510913,999,-1,1
9470,1689126449,43.0197301,-76.1178768,127.5587269,0,1
9470,1815043532,43.0096461,-76.1071158,121.6172592,0,1
9470,1649202084,43.0210097,-76.1941288,999,-1,1
9470,1121699847,43.0301148,-76.2574391,999,-1,1
9470,1554468356,43.0154044,-76.1316908,136.5487537,0,1
9470,1704321204,43.0773011,-76.1451577,129.9791967,6,1
9470,1784844089,43.0226857,-76.1322326,138.0408651,0,1
9470,569275563,43.0121941,-76.2234112,999,-1,1
9470,351974987,43.0086671,-76.0863533,136.5666584,0,1
9470,1610109848,43.0201412,-76.1366748,139.503058,0,1
9470,315751005,43.0005608,-76.176904,133.5215173,4,1
9470,142674403,43.0149944,-76.1318021,136.0791105,5,1
9470,1409357200,43.0230582,-76.2489496,999,-1,1
9470,1113616336,43.0067774,-76.0831083,138.6004819,0,1
9470,53353402,43.0201904,-76.1300823,136.2837365,0,1
9470,1332226672,43.082696,-76.1654567,134.6579457,7,1
9470,462713708,43.0775214,-76.1734411,128.1203521,7,1
9470,1099770589,43.0209727,-76.1712892,999,-1,1
9470,1008130310,43.0263189,-76.1342767,138.3169914,3,1
9470,362934724,43.0346849,-76.1337077,131.2616755,3,1
9470,641893393,43.0433622,-76.1283032,123.0484661,3,1
9470,437883658,43.020131,-76.2303239,999,-1,1
9470,1363388759,43.0047012,-76.1981111,126.4368964,4,1
9470,83278446,43.0827401,-76.1349233,128.3457459,6,1
9470,231221930,43.0446034,-76.1237365,127.9720419,3,1
9470,19872914,43.0103854,-76.1296413,131.476031,5,1
9470,1254153168,43.0342975,-76.1342108,131.6426485,3,1
9470,149422586,43.005764,-76.2428318,999,-1,1
9470,1738442205,43.0199047,-76.1300059,136.1758182,0,1
9470,475449363,43.021555,-76.1425655,999,-1,1
9470,748803805,43.0203958,-76.1629108,139.955553,4,1
9470,1176582657,43.0224815,-76.1171323,129.4497232,0,1
9480,1121699847,43.0284945,-76.2574391,999,-1,1
9480,1332226672,43.0826959,-76.1632463,135.1669166,7,1
9480,1409357200,43.0214379,-76.2489496,999,-1,1
9480,1554468356,43.0137841,-76.1316908,135.1039887,5,1
9480,1257859175,43.0784737,-76.129276,120.4406467,6,1
9480,1815043532,43.0096461,-76.1093236,121.5685066,0,1
9480,53353402,43.0185701,-76.1300823,135.9485923,0,1
9480,1113616336,43.0067774,-76.085316,137.6224811,0,1
9480,351974987,43.0086671,-76.0885611,135.3932183,0,1
9480,39212819,43.0616669,-76.1169164,135.3046127,1,1
9480,959246832,43.0467318,-76.1313755,114.7354514,3,1
9480,1689126449,43.0197301,-76.1156686,125.4156045,0,1
9480,1865300988,43.0671739,-76.1340107,124.3834088,6,1
9480,271550083,43.0625483,-76.1310565,130.7290797,6,1
9480,1021844460,43.0822708,-76.1730965,133.5713406,7,1
9480,142674403,43.0133741,-76.1318021,134.7747994,5,1
9480,526892982,43.0232894,-76.0328561,999,-1,1
9480,1704321204,43.0773011,-76.1429475,127.950256,6,1
9480,315751005,43.0005608,-76.1746965,134.6113695,4,1
9480,569275563,43.0121941,-76.2212033,999,-1,1
9480,774346909,42.9979773,-76.2488839,999,-1,1
9480,1649202084,43.0210097,-76.1919206,130.4981489,4,1
9480,56673325,43.0359789,-76.236978,999,-1,1
9480,1456525795,43.0769931,-76.1598965,132.0789283,7,1
9480,1425030008,43.0211739,-76.2592841,999,-1,1
9480,1784844089,43.0226857,-76.1300243,999,-1,1
9480,1610109848,43.0201412,-76.1344666,138.5245619,0,1
9480,362934724,43.0330647,-76.1337077,132.9605085,3,1
9480,748803805,43.0203958,-76.1607025,999,-1,1
9480,1738442205,43.0182845,-76.1300059,135.8573116,0,1
9480,1254153168,43.0326773,-76.1342108,133.3009992,3,1
9480,19872914,43.0103854,-76.1318492,131.7802281,5,1
9480,149422586,43.005764,-76.2406241,999,-1,1
9480,475449363,43.021555,-76.1403573,999,-1,1
9480,231221930,43.0429832,-76.1237365,128.5578505,3,1
9480,1363388759,43.0047012,-76.1959034,124.5337068,4,1
9480,1176582657,43.0224815,-76.114924,128.0595402,0,1
9480,462713708,43.0775214,-76.1712309,128.0623819,7,1
9480,437883658,43.020131,-76.2281157,999,-1,1
9480,641893393,43.0417419,-76.1283032,124.7916038,3,1
9480,1008130310,43.0246986,-76.1342767,139.3383653,3,1
9480,83278446,43.0814439,-76.1349233,126.6962583,6,1
9480,1099770589,43.0209726,-76.169081,137.684741,4,1
9490,1456525795,43.0769931,-76.1576862,133.3108424,7,1
9490,271550083,43.0609281,-76.1310565,132.5044796,6,1
