Time_Step,UAV_ID,Latitude,Longitude,Signal_strength,Current_Basestation,Finished
1580,2141225804,43.0406118,-76.2021205,138.0957673,4,1
1580,662630167,43.0517529,-76.1333113,114.709075,5,1
1580,642686602,43.0228366,-76.1097195,123.7399749,3,1
1580,588591898,43.0464757,-76.1731486,138.5912649,9,1
1580,491424471,43.0356629,-76.1330564,127.8890558,5,1
1580,1908101318,43.0762748,-76.1367773,110.1650115,8,1
1580,247715096,43.0213836,-76.1295624,134.9870056,3,1
1580,1974579425,43.0811981,-76.1709241,127.9415915,9,1
1580,1507844719,43.0377057,-76.1038354,134.4811946,0,1
1580,589680350,43.0519098,-76.1834156,136.0703174,9,1
1580,464880609,43.0330778,-76.1527564,136.0069509,5,1
1580,1726182486,43.0518087,-76.1233795,126.4430117,5,1
1580,1070263866,43.0606011,-76.1856678,130.6534425,9,1
1590,990408202,43.0378877,-76.1550456,134.5603013,5,1
1590,884866741,43.0673773,-76.1075101,132.8879684,0,1
1590,464880609,43.0330778,-76.154965,136.8738126,5,1
1590,1974579425,43.0811981,-76.1687137,127.9415915,9,1
1590,1212601827,43.0685722,-76.1114873,133.9052856,8,1
1590,675336119,43.0601046,-76.1093448,125.5766359,0,1
1590,1707786330,43.0372141,-76.1212239,131.8039422,5,1
1590,1110617915,43.0276117,-76.1082754,131.1546133,3,1
1590,1981340419,43.0413223,-76.1360191,115.1012173,5,1
1590,1406925935,43.0501056,-76.2288563,130.0655759,7,1
1590,853863514,43.0827563,-76.1236982,119.5999386,8,1
1590,642686602,43.0212164,-76.1097195,119.9918128,3,1
1590,1219877076,43.0792876,-76.1456352,128.0979394,8,1
1590,1070263866,43.0589808,-76.1856678,131.8039422,9,1
1590,589680350,43.0519098,-76.1856249,136.6002137,9,1
1590,1925583913,43.009343,-76.2031767,125.3387321,1,1
1590,491424471,43.0340426,-76.1330564,130.0655759,5,1
1590,1088336910,43.0361027,-76.0669063,124.1321172,6,1
1590,1507844719,43.0377057,-76.1018475,134.3215255,0,1
1590,2087002794,43.0462107,-76.17734,139.1797273,9,1
1590,1908101318,43.0762748,-76.1345671,105.6781752,8,1
1590,439268066,43.0518963,-76.1968624,137.6430769,7,1
1590,1655576130,43.0052156,-76.1915051,115.1012173,1,1
1590,1497223738,43.0074217,-76.1251943,125.2745506,2,1
1590,2141225804,43.0389916,-76.2021205,137.3853207,4,1
1590,247715096,43.0204114,-76.1288999,134.0946495,3,1
1590,1663273238,43.0293969,-76.0702849,131.8039422,6,1
1590,588591898,43.0464757,-76.1753578,138.5912649,9,1
1590,1726182486,43.0518087,-76.1211702,128.6928511,5,1
1590,154901203,43.0446364,-76.1119785,130.5035611,0,1
1590,662630167,43.0517529,-76.131102,116.1467816,5,1
1598,642686602,43.0202442,-76.1092779,114.709075,3,-1
1600,464880609,43.0330778,-76.1571737,137.7361182,5,1
1600,1507844719,43.0393259,-76.1018475,132.7889578,0,1
1600,1908101318,43.0762748,-76.1323569,110.1650115,8,1
1600,2087002794,43.0466968,-76.1786655,138.7466116,9,1
1600,990408202,43.0378877,-76.1572545,135.7575535,5,1
1600,1219877076,43.0792876,-76.1434249,125.8872307,8,1
1600,1406925935,43.0501056,-76.2266471,129.4148549,7,1
1600,675336119,43.0584844,-76.1093448,123.8301402,0,1
1600,589680350,43.0519098,-76.1878342,137.1934345,9,1
1600,1726182486,43.0518087,-76.1189609,130.6534425,5,1
1600,1925583913,43.0077227,-76.2031767,125.3387321,1,1
1600,662630167,43.0517529,-76.1288927,119.2215335,5,1
1600,1663273238,43.0293969,-76.0724934,133.0925907,6,1
1600,853863514,43.0827563,-76.1214878,123.0907171,8,1
1600,588591898,43.0464757,-76.1775669,138.6777972,9,1
1600,2141225804,43.0373713,-76.2021205,136.6942851,4,1
1600,293479829,43.0443731,-76.2342683,136.6002137,7,1
1600,1981340419,43.039702,-76.1360191,120.1596198,5,1
1600,1070263866,43.0573606,-76.1856678,132.9951287,9,1
1600,1212601827,43.0669519,-76.1114873,133.276654,0,1
1600,154901203,43.0430161,-76.1119785,131.8039422,0,1
1600,491424471,43.0324224,-76.1330564,131.9300131,5,1
1600,884866741,43.065757,-76.1075101,131.3174759,0,1
1600,1497223738,43.0058014,-76.1251943,122.0002165,2,1
1600,1110617915,43.0259914,-76.1082754,129.1905197,3,1
1600,1655576130,43.0052156,-76.1892974,115.1012173,1,1
1600,247715096,43.0204114,-76.1266917,132.616147,3,1
1600,1974579425,43.0811981,-76.1665033,128.3544208,9,1
1600,439268066,43.0504381,-76.1968624,137.3980132,7,1
1600,1707786330,43.0372141,-76.119015,133.0925907,5,1
1600,1088336910,43.0361027,-76.0691151,126.8910801,6,1
1609,1497223738,43.0045052,-76.1249735,117.6163754,2,-1
1610,990408202,43.0378877,-76.1594633,136.8738126,5,1
1610,1088336910,43.0361027,-76.0713238,129.1905197,6,1
1610,1925583913,43.0070746,-76.2020729,125.5766359,1,1
1610,1974579425,43.0811981,-76.1642929,129.1068863,9,1
1610,1507844719,43.0409462,-76.1018475,131.0621005,0,1
1610,1070263866,43.0557403,-76.1856678,134.1598754,9,1
1610,2141225804,43.0357511,-76.2021205,136.0562626,4,1
1610,2087002794,43.048317,-76.1786655,137.6927816,9,1
1610,1981340419,43.0380818,-76.1360191,123.8301402,5,1
1610,675336119,43.0568641,-76.1093448,122.507239,0,1
1610,1908101318,43.0762748,-76.1301467,105.6781752,8,1
1610,491424471,43.0308021,-76.1330564,133.5607429,5,1
1610,1726182486,43.0518087,-76.1167515,131.0621005,0,1
1610,853863514,43.0827563,-76.1192773,125.9484709,8,1
1610,884866741,43.0641368,-76.1075101,129.5777175,0,1
1610,662630167,43.0517529,-76.1266833,122.3672502,5,1
1610,1663273238,43.0293969,-76.0747019,134.3215255,6,1
1610,1655576130,43.0052156,-76.1870897,115.1012173,1,-1
1610,247715096,43.0204114,-76.1244835,130.9585321,3,1
1610,1406925935,43.0501055,-76.2244378,129.0588537,7,1
1610,1110617915,43.0243711,-76.1082754,126.8910801,3,1
1610,464880609,43.0330778,-76.1593824,138.5854755,5,1
1610,1219877076,43.0792876,-76.1412146,123.4101134,8,1
1610,439268066,43.0488178,-76.1968624,137.9688915,7,1
1610,1707786330,43.0372141,-76.1168062,134.3215255,5,1
1610,589680350,43.0519098,-76.1900436,137.8346354,9,1
1610,293479829,43.0443731,-76.2320593,136.0703174,7,1
1610,1212601827,43.0653317,-76.1114873,131.9300131,0,1
1610,588591898,43.0471238,-76.1786715,138.7466116,9,1
1610,154901203,43.0413959,-76.1119785,133.0925907,0,1
1620,1219877076,43.0792876,-76.1390043,120.8326745,8,1
1620,1707786330,43.0372141,-76.1145974,135.4959507,5,1
1620,853863514,43.0827563,-76.1170669,128.3544208,8,1
1620,589680350,43.0519098,-76.1922529,138.4983258,9,1
1620,1908101318,43.0762748,-76.1279364,110.1650115,8,1
1620,154901203,43.0397756,-76.1119785,134.3215255,0,1
1620,464880609,43.034374,-76.1596032,137.9688915,5,1
1620,1070263866,43.05412,-76.1856678,135.2887871,9,1
1620,491424471,43.0291819,-76.1330564,135.0098833,5,1
1620,662630167,43.0517529,-76.124474,125.1776815,5,1
1620,247715096,43.0204114,-76.1222753,129.1068863,3,1
1620,1406925935,43.0501055,-76.2222285,129.0588537,7,1
1620,1110617915,43.0227509,-76.1082754,124.1321172,3,1
1620,1212601827,43.0637114,-76.1114873,130.5035611,0,1
1620,1726182486,43.0518087,-76.1145422,129.0588537,0,1
1620,1663273238,43.0293969,-76.0769105,135.4959507,6,1
1620,1974579425,43.0811981,-76.1620825,130.0989404,9,1
1620,2141225804,43.0341308,-76.2021205,135.4739115,4,1
1620,675336119,43.0552439,-76.1093448,122.0002165,0,1
1620,1507844719,43.0425664,-76.1018475,129.0588537,0,1
1620,990408202,43.0378877,-76.1616722,137.9263235,5,1
1620,1981340419,43.0364615,-76.1360191,126.7050529,5,1
1620,439268066,43.0483317,-76.1981879,137.8346354,7,1
1620,1925583913,43.0070746,-76.1998651,122.507239,1,1
1620,884866741,43.0625165,-76.1075101,127.6633852,0,1
1620,293479829,43.0443731,-76.2298502,135.6274087,7,1
1620,1088336910,43.0361027,-76.0735326,131.1546133,6,1
1620,2087002794,43.0492892,-76.1793283,137.2448811,9,1
1620,588591898,43.0472858,-76.1804388,138.4457548,9,1
1630,464880609,43.0359943,-76.1596032,137.3980132,5,1
1630,491424471,43.0275616,-76.1330564,136.3138541,5,1
1630,2141225804,43.0325106,-76.2021205,134.9870056,4,1
1630,439268066,43.0483317,-76.2003972,136.9331095,7,1
1630,588591898,43.0472858,-76.182648,138.7351677,9,1
1630,1707786330,43.0372141,-76.1123886,136.6002137,0,1
1630,1925583913,43.0070746,-76.1976574,118.5653608,1,1
1630,1981340419,43.0348413,-76.1360191,129.0588537,5,1
1630,1219877076,43.0792876,-76.136794,118.5653608,8,1
1630,293479829,43.0443731,-76.2276411,135.2887871,7,1
1630,154901203,43.0381554,-76.1119785,135.4959507,0,1
1630,990408202,43.0382117,-76.1632183,138.4223216,5,1
1630,1406925935,43.0501055,-76.2200192,129.0588537,7,1
1630,1726182486,43.0518087,-76.1123329,126.7050529,0,1
1630,1974579425,43.0811981,-76.1598721,131.2261163,9,1
1630,853863514,43.0827563,-76.1148565,130.3954374,8,1
1630,2087002794,43.0492892,-76.1815375,137.5430949,9,1
1630,1088336910,43.0361027,-76.0757414,132.8700224,6,1
1630,662630167,43.0517529,-76.1222647,127.6097133,5,1
1630,1070263866,43.0533099,-76.1865515,135.8364512,9,1
1630,1773189603,43.0795396,-76.1780526,129.7042679,9,1
1630,1212601827,43.0620912,-76.1114873,129.0588537,0,1
1630,589680350,43.0519098,-76.1944623,138.6259468,7,1
1630,1507844719,43.0441867,-76.1018475,126.7050529,0,1
1630,675336119,43.0536236,-76.1093448,122.507239,0,1
1630,884866741,43.0608963,-76.1075101,125.5766359,0,1
1630,1663273238,43.0293969,-76.079119,136.6002137,6,1
1630,247715096,43.0204114,-76.1200671,127.0183296,3,1
1630,1110617915,43.0211306,-76.1082754,120.673368,3,1
1630,1908101318,43.0762748,-76.1257262,116.1467816,8,1
1630,1514892447,43.0373079,-76.1320757,125.3387321,5,1
1640,1406925935,43.0501055,-76.21781,129.0588537,7,1
1640,1212601827,43.0604709,-76.1114873,127.6633852,0,1
1640,662630167,43.0517529,-76.1200553,129.7042679,5,1
1640,1088336910,43.0361027,-76.0779502,134.3776325,6,1
1640,1514892447,43.0356876,-76.1320757,127.9415915,5,1
1640,1773189603,43.0795396,-76.1758423,129.1905197,9,1
1640,1707786330,43.036728,-76.1110633,136.327634,0,1
1640,675336119,43.0520034,-76.1093448,122.0002165,0,1
1640,884866741,43.059276,-76.1075101,123.4101134,0,1
1640,154901203,43.0365351,-76.1119785,136.6002137,0,1
1640,464880609,43.0376146,-76.1596032,136.8738126,5,1
1640,1925583913,43.0070746,-76.1954497,113.3363503,1,1
1640,1219877076,43.0792876,-76.1345836,117.6163754,8,1
1640,589680350,43.0519098,-76.1966716,137.6430769,7,1
1640,1663273238,43.0293969,-76.0813275,137.6430769,6,1
1640,1974579425,43.0811981,-76.1576618,132.4038411,9,1
1640,588591898,43.0482579,-76.1833107,138.2392713,9,1
1640,990408202,43.039832,-76.1632183,138.0716956,5,1
1640,293479829,43.0443731,-76.225432,135.0782763,7,1
1640,1070263866,43.0533099,-76.1887609,136.5596885,9,1
1640,853863514,43.0827563,-76.112646,132.178553,8,1
1640,1110617915,43.0195104,-76.1082754,116.1467816,3,1
1640,1726182486,43.0518087,-76.1101235,123.8301402,0,1
1640,439268066,43.0483317,-76.2023854,136.0069509,7,1
1640,2087002794,43.0492892,-76.1837467,137.9263235,9,1
1640,1507844719,43.0458069,-76.1018475,123.8301402,0,1
1640,2141225804,43.0308903,-76.2021205,134.6153916,4,1
1640,491424471,43.0259414,-76.1330564,137.4991104,5,1
1640,1981340419,43.033221,-76.1360191,131.0621005,5,1
1640,247715096,43.0204114,-76.1178589,124.6822288,3,1
1640,1908101318,43.0762748,-76.123516,120.673368,8,1
1646,1110617915,43.0187002,-76.1080546,113.3363503,3,-1
1650,1707786330,43.0351077,-76.1110633,137.4106933,0,1
1650,662630167,43.0517529,-76.117846,131.5381389,5,1
1650,154901203,43.0349149,-76.1119785,137.1934345,5,1
1650,1212601827,43.0588507,-76.1114873,126.4430117,0,1
1650,853863514,43.0827563,-76.1104356,133.7551437,8,1
1650,1773189603,43.0795396,-76.173632,129.0227127,9,1
1650,2141225804,43.02927,-76.2021205,134.3776325,4,1
1650,1406925935,43.0501055,-76.2156007,129.4148549,7,1
1650,1974579425,43.0811981,-76.1554514,133.577763,9,1
1650,491424471,43.0243211,-76.1330564,137.6430769,3,1
1650,675336119,43.0503831,-76.1093448,122.507239,0,1
1650,1514892447,43.0340674,-76.1320757,130.0989404,5,1
1650,1070263866,43.0533099,-76.1909703,137.308905,9,1
1650,990408202,43.0414522,-76.1632183,137.7977787,5,1
1650,439268066,43.0467115,-76.2023854,136.8738126,7,1
1650,1219877076,43.0792876,-76.1323733,118.5653608,8,1
1650,464880609,43.0392348,-76.1596032,136.4305208,5,1
1650,1088336910,43.0361027,-76.0801589,135.7359528,6,1
1650,1663273238,43.0293969,-76.0835361,138.6259468,6,1
1650,588591898,43.0498782,-76.1833107,137.1934345,9,1
1650,589680350,43.0519098,-76.1988809,136.6002137,7,1
1650,293479829,43.0443731,-76.223223,135.0098833,7,1
1650,1726182486,43.0505125,-76.1099026,124.1321172,0,1
1650,1507844719,43.0474272,-76.1018475,120.1596198,0,1
1650,1925583913,43.0070746,-76.1932419,107.1158817,1,1
1650,1981340419,43.0316007,-76.1360191,132.7889578,5,1
1650,1908101318,43.0762748,-76.1213058,124.1321172,8,1
1650,2087002794,43.0496132,-76.1852932,138.1377862,9,1
1650,884866741,43.0576557,-76.1075101,121.4295194,0,1
1650,247715096,43.0204114,-76.1156507,122.1237135,3,1
1660,675336119,43.0487629,-76.1093448,123.8301402,0,1
1660,1070263866,43.0533099,-76.1931797,138.0716956,9,1
1660,1981340419,43.0299805,-76.1360191,134.3215255,5,1
1660,293479829,43.0443731,-76.2210139,135.0782763,7,1
1660,1088336910,43.0361026,-76.0823677,136.9724914,6,1
1660,1212601827,43.0572304,-76.1114873,125.5766359,0,1
1660,1707786330,43.0334875,-76.1110633,136.327634,3,1
1660,1726182486,43.0488923,-76.1099026,125.1776815,0,1
1660,439268066,43.0450912,-76.2023854,137.7361182,7,1
1660,1406925935,43.0501055,-76.2133914,130.0655759,7,1
1660,1974579425,43.0811981,-76.153241,134.0946495,8,1
1660,662630167,43.0517529,-76.1156367,130.0989404,0,1
1660,1940685912,43.0761012,-76.181569,126.5017002,9,1
1660,1908101318,43.0762748,-76.1190956,126.8910801,8,1
1660,1663273238,43.0293969,-76.0857446,138.0957673,3,1
1660,464880609,43.0408551,-76.1596032,136.0703174,5,1
1660,588591898,43.0503643,-76.1846363,136.8738126,9,1
1660,853863514,43.0827563,-76.1084462,135.168912,8,1
1660,1514892447,43.0324471,-76.1320757,131.9493007,5,1
1660,154901203,43.0332946,-76.1119785,136.3688862,3,1
1660,2087002794,43.0500993,-76.1866188,137.8897257,9,1
1660,524239983,43.0375912,-76.1305718,125.5766359,5,1
1660,2141225804,43.0276498,-76.2021205,134.3054504,4,1
1660,247715096,43.0204114,-76.1134425,119.5999386,3,1
1660,589680350,43.0517478,-76.2006484,135.4959507,7,1
1660,1219877076,43.0792876,-76.130163,117.6163754,8,1
1660,1507844719,43.0490474,-76.1018475,115.1012173,0,1
1660,329140531,43.0377113,-76.0459756,122.0002165,6,1
1660,1925583913,43.0070746,-76.1910342,107.1158817,1,1
1660,491424471,43.0227008,-76.1330564,137.1934345,3,1
1660,1773189603,43.0795396,-76.1714216,129.1905197,9,1
1660,884866741,43.0560355,-76.1075101,120.1596198,0,1
1660,990408202,43.0430725,-76.1632183,137.6056735,5,1
1670,1219877076,43.0792876,-76.1279527,118.5653608,8,1
1670,293479829,43.0443731,-76.2188048,135.0098833,7,1
1670,662630167,43.0517529,-76.1134273,127.9415915,0,1
1670,1663273238,43.0293969,-76.0879531,137.2833332,3,1
1670,1925583913,43.0070746,-76.1888265,107.1158817,1,1
1670,1908101318,43.0762748,-76.1168854,129.1905197,8,1
1670,675336119,43.0471426,-76.1093448,125.5766359,0,1
1670,589680350,43.0501275,-76.2006484,136.1891753,7,1
1670,1981340419,43.0283602,-76.1360191,135.6926436,5,1
1670,1773189603,43.0795396,-76.1692113,129.0227127,9,1
1670,853863514,43.0811361,-76.1084462,135.4444678,8,1
1670,1507844719,43.0506677,-76.1018475,107.1158817,0,1
1670,2087002794,43.0500993,-76.1888281,138.4223216,9,1
1670,2141225804,43.0260295,-76.2021205,134.3776325,4,1
1670,1406925935,43.0501055,-76.2111821,130.9273004,7,1
1670,491424471,43.0210806,-76.1330564,136.8208766,3,1
1670,524239983,43.0377533,-76.1290256,126.4430117,5,1
1670,464880609,43.0411791,-76.1611495,136.6674768,5,1
1670,990408202,43.0446927,-76.1632183,137.505403,5,1
1670,1974579425,43.0811981,-76.1510306,132.616147,8,1
1670,1514892447,43.0308269,-76.1320757,133.577763,5,1
1670,1707786330,43.0318672,-76.1110633,135.0251128,3,1
1670,247715096,43.0204114,-76.1112342,117.8459643,3,1
1670,1940685912,43.0761012,-76.1793588,124.6822288,9,1
1670,884866741,43.0544152,-76.1075101,120.1596198,0,1
1670,154901203,43.0316743,-76.1119785,135.0782763,3,1
1670,1088336910,43.0361026,-76.0845765,137.3980132,0,1
1670,439268066,43.043471,-76.2023854,138.5854755,7,1
1670,329140531,43.0377113,-76.0481845,117.6163754,6,1
1670,1070263866,43.0533099,-76.1953891,137.723751,7,1
1670,1212601827,43.0556102,-76.1114873,125.2745506,0,1
1670,588591898,43.0503643,-76.1868456,137.3980132,9,1
1670,1726182486,43.047272,-76.1099026,126.6472753,0,1
1672,1925583913,43.0070746,-76.1883849,105.6781752,1,-1
1679,1507844719,43.0514778,-76.1027312,101.1341116,0,-1
1680,154901203,43.0300541,-76.1119785,133.6456216,3,1
1680,464880609,43.0411791,-76.1633585,137.7977787,5,1
1680,1219877076,43.0792876,-76.1257423,120.8326745,8,1
1680,589680350,43.0485073,-76.2006484,136.9331095,7,1
1680,662630167,43.0514288,-76.1118808,126.7050529,0,1
1680,1514892447,43.0292066,-76.1320757,135.0251128,5,1
1680,2141225804,43.0244093,-76.2021205,134.2166813,1,1
1680,1981340419,43.02674,-76.1360191,136.9331095,5,1
1680,329140531,43.0377113,-76.0503933,110.9609129,6,1
1680,1773189603,43.0795396,-76.167001,129.1905197,9,1
1680,293479829,43.0443731,-76.2165958,135.0782763,7,1
1680,1707786330,43.030247,-76.1110633,133.577763,3,1
1680,853863514,43.0795158,-76.1084462,135.6274087,8,1
1680,1406925935,43.0501055,-76.2089729,131.9300131,7,1
1680,524239983,43.0377533,-76.1268167,127.6633852,5,1
1680,675336119,43.0455224,-76.1093448,127.4337368,0,1
1680,247715096,43.0204114,-76.109026,117.8459643,3,1
1680,1663273238,43.0293969,-76.0901617,136.4714491,3,1
1680,491424471,43.0207565,-76.1315106,136.0703174,3,1
1680,1212601827,43.0539899,-76.1114873,125.5766359,0,1
1680,1070263866,43.0520137,-76.19561,137.4106933,7,1
1680,439268066,43.0418507,-76.2023854,138.0716956,4,1
1680,1726182486,43.0456518,-76.1099026,128.2524333,0,1
1680,588591898,43.0503643,-76.1890549,137.9688915,9,1
1680,884866741,43.052795,-76.1075101,120.1596198,0,1
1680,1908101318,43.0762748,-76.1146752,131.1546133,8,1
1680,1974579425,43.0811981,-76.1488202,130.9585321,8,1
1680,2087002794,43.0500993,-76.1910373,138.9958665,9,1
1680,990408202,43.046151,-76.1632183,137.505403,5,1
1680,1088336910,43.0361026,-76.0867852,136.8738126,0,1
1680,1940685912,43.0761012,-76.1771486,123.0907171,9,1
1681,247715096,43.0204114,-76.1092469,117.8459643,3,-1
1690,1726182486,43.0440315,-76.1099026,129.8635744,0,1
1690,491424471,43.0207565,-76.1293024,134.7870314,3,1
1690,589680350,43.046887,-76.2006484,137.6927816,7,1
1690,588591898,43.0503643,-76.1910432,138.5854755,9,1
1690,1773189603,43.0795396,-76.1647907,129.7042679,9,1
1690,1088336910,43.0361026,-76.088994,136.4305208,0,1
1690,1974579425,43.0811981,-76.1466098,129.1068863,8,1
1690,1070263866,43.0503935,-76.19561,137.8897257,7,1
1690,1940685912,43.0761012,-76.1749384,122.1237135,9,1
1690,853863514,43.0778956,-76.1084462,135.2887871,8,1
1690,2141225804,43.022789,-76.2021205,132.8700224,1,1
1690,1981340419,43.0251197,-76.1360191,138.059643,5,1
1690,1908101318,43.0762748,-76.1124649,132.8700224,8,1
1690,675336119,43.0439021,-76.1093448,129.2380702,0,1
1690,1514892447,43.0275863,-76.1320757,136.327634,5,1
1690,2087002794,43.0515575,-76.1910373,138.1617363,9,1
1690,524239983,43.0377532,-76.1246079,129.0588537,5,1
1690,1406925935,43.0501055,-76.2067636,132.9951287,7,1
1690,439268066,43.0402305,-76.2023854,137.308905,4,1
1690,154901203,43.0284338,-76.1119785,132.0357438,3,1
1690,1212601827,43.0523696,-76.1114873,125.2745506,0,1
1690,1707786330,43.0286267,-76.1110633,131.9493007,3,1
1690,662630167,43.0498086,-76.1118808,127.1999678,0,1
1690,884866741,43.0511747,-76.1075101,120.1596198,0,1
1690,1219877076,43.0792876,-76.123532,123.4101134,8,1
1690,464880609,43.0413411,-76.1651256,138.8378024,5,1
1690,1663273238,43.0293969,-76.0923702,135.6781752,3,1
1690,990408202,43.046151,-76.1654275,138.5912649,5,1
1690,329140531,43.0377113,-76.0526021,96.64727528,6,1
1690,293479829,43.0443731,-76.2143867,135.2887871,7,1
1690,504495235,43.0370822,-76.1321898,126.7050529,5,1
1700,1981340419,43.0238235,-76.1360191,138.9057791,3,1
1700,1663273238,43.0293969,-76.0945787,134.9181306,3,1
1700,329140531,43.0377113,-76.0548109,96.64727528,6,1
1700,990408202,43.046151,-76.1676366,139.1298402,9,1
1700,1514892447,43.0259661,-76.1320757,137.505403,5,1
1700,1219877076,43.0792876,-76.1213217,125.8872307,8,1
1700,589680350,43.0459149,-76.2013112,138.0716956,7,1
1700,1707786330,43.0270064,-76.1110633,130.0989404,3,1
1700,2087002794,43.0517195,-76.1928048,138.8378024,9,1
1700,2141225804,43.0211687,-76.2021205,131.4081993,1,1
1700,524239983,43.0377532,-76.1223991,130.5035611,5,1
1700,853863514,43.0762753,-76.1084462,135.0782763,8,1
1700,1940685912,43.0761012,-76.1727282,122.1237135,9,1
1700,662630167,43.0481883,-76.1118808,128.0979394,0,1
1700,1726182486,43.0424112,-76.1099026,131.4081993,0,1
1700,1974579425,43.0811981,-76.1443994,127.0183296,8,1
1700,588591898,43.0519845,-76.1910432,138.1617363,9,1
1700,439268066,43.0386102,-76.2023854,136.5596885,4,1
1700,491424471,43.0207565,-76.1270942,133.3720402,3,1
1700,464880609,43.0429614,-76.1651256,138.6777972,5,1
1700,1088336910,43.0361026,-76.0912028,136.0703174,0,1
1700,1070263866,43.0492593,-76.1960519,138.4223216,7,1
1700,293479829,43.0443731,-76.2121776,135.6274087,7,1
1700,1406925935,43.0501055,-76.2045543,134.0782919,7,1
1700,154901203,43.0268136,-76.1119785,130.2095423,3,1
1700,504495235,43.0370822,-76.1343986,126.7050529,5,1
1700,1212601827,43.0507494,-76.1114873,125.5766359,0,1
1700,1773189603,43.0795396,-76.1625803,130.4712181,9,1
1700,884866741,43.0495545,-76.1075101,121.4295194,0,1
1700,1908101318,43.0762747,-76.1102547,134.3776325,8,1
1700,675336119,43.0422819,-76.1093448,130.9273004,0,1
1710,884866741,43.0479342,-76.1075101,123.4101134,0,1
1710,990408202,43.046151,-76.1698457,139.0964757,9,1
1710,1981340419,43.0222032,-76.1360191,138.5854755,3,1
1710,2087002794,43.0517195,-76.1950141,138.1377862,7,1
1710,1940685912,43.0761012,-76.1705179,122.1237135,9,1
1710,1773189603,43.0795396,-76.16037,131.4081993,9,1
1710,1707786330,43.0253862,-76.1110633,127.9415915,3,1
1710,675336119,43.0406616,-76.1093448,132.4780796,0,1
1710,1663273238,43.0293969,-76.0967873,134.2166813,3,1
1710,1070263866,43.0492593,-76.1982611,137.505403,7,1
1710,589680350,43.0455908,-76.2028575,137.308905,7,1
1710,1212601827,43.0491291,-76.1114873,126.4430117,0,1
1710,588591898,43.0519845,-76.1930316,138.4574556,9,1
1710,1726182486,43.040791,-76.1099026,132.8700224,0,1
1710,439268066,43.0369899,-76.2023854,135.8364512,4,1
1710,1974579425,43.0811981,-76.142189,124.6822288,8,1
1710,1514892447,43.0243458,-76.1320757,137.1288393,3,1
1710,524239983,43.0377532,-76.1201902,131.9300131,5,1
1710,853863514,43.0746551,-76.1084462,135.0098833,8,1
1710,1088336910,43.0361026,-76.0934116,135.8221416,0,1
1710,464880609,43.0445816,-76.1651256,138.5912649,5,1
1710,1219877076,43.0792876,-76.1191114,128.0979394,8,1
1710,293479829,43.0443731,-76.2099686,136.0703174,7,1
1710,662630167,43.046568,-76.1118808,129.2380702,0,1
1710,504495235,43.0370822,-76.1366074,126.7050529,5,1
1710,2141225804,43.0195485,-76.2021205,129.8635744,1,1
1710,1908101318,43.0762747,-76.1080445,135.7359528,8,1
1710,154901203,43.0251933,-76.1119785,128.0979394,3,1
1710,491424471,43.0207565,-76.1248859,131.8039422,3,1
1710,329140531,43.0377113,-76.0570198,96.64727528,6,1
1710,1406925935,43.0501055,-76.202345,135.1463121,7,1
1720,853863514,43.0730349,-76.1084462,135.0782763,8,1
1720,2141225804,43.0179282,-76.2021205,128.2524333,1,1
1720,1726182486,43.0391707,-76.1099026,134.2166813,0,1
1720,464880609,43.0458779,-76.1653465,138.5912649,5,1
1720,154901203,43.023573,-76.1119785,125.5766359,3,1
1720,2087002794,43.0517195,-76.1972235,137.1288393,7,1
1720,1663273238,43.0293969,-76.0989958,133.620216,3,1
1720,589680350,43.0439706,-76.2028575,138.1617363,7,1
1720,662630167,43.0449478,-76.1118808,130.5035611,0,1
1720,675336119,43.0390413,-76.1093448,133.9052856,0,1
1720,2141714851,43.0368514,-76.1298762,127.1999678,5,1
1720,1707786330,43.0237659,-76.1110633,125.3387321,3,1
1720,1908101318,43.0762747,-76.1058343,136.9724914,8,1
1720,1773189603,43.0795396,-76.1581597,132.4502897,9,1
1720,588591898,43.0519845,-76.195241,137.9263235,7,1
1720,990408202,43.046151,-76.1720549,139.1298402,9,1
1720,1974579425,43.0811981,-76.1399786,122.1237135,8,1
1720,1088336910,43.0361026,-76.0956203,135.6926436,0,1
1720,1406925935,43.0501055,-76.2001358,136.1891753,7,1
1720,1070263866,43.0492593,-76.2002494,136.5596885,7,1
1720,329140531,43.0377113,-76.0592286,96.64727528,6,1
1720,1219877076,43.0792876,-76.116901,130.0655759,8,1
1720,1514892447,43.0227256,-76.1320757,136.6406132,3,1
1720,524239983,43.0377532,-76.1179814,133.276654,5,1
1720,491424471,43.0207565,-76.1226777,130.0655759,3,1
1720,1981340419,43.020583,-76.1360191,138.3281652,3,1
1720,1940685912,43.0761012,-76.1683077,122.1237135,9,1
1720,293479829,43.0443731,-76.2077595,136.6002137,7,1
1720,884866741,43.046314,-76.1075101,125.5766359,0,1
1720,439268066,43.0353697,-76.2023854,135.168912,4,1
1720,1212601827,43.0475089,-76.1114873,127.6633852,0,1
1720,504495235,43.0370822,-76.1388162,126.7050529,5,1
1730,1070263866,43.047639,-76.2002494,137.308905,7,1
1730,1212601827,43.0458886,-76.1114873,129.0588537,0,1
1730,588591898,43.0519845,-76.1974503,136.8738126,7,1
1730,439268066,43.0337494,-76.2023854,134.5760652,4,1
1730,1088336910,43.0361026,-76.0978291,135.6926436,0,1
